Ano;Mês;Indicador;Descrição;Município;UF;Prestadora;Resultado;Número de Coletores;Número de Medidas;Limite Inferior;Limite Superior;data
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;88,43;2275;13342;87,7947;89,0602;2022-12-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;83,89;2899;9687;83,1430;84,6281;2022-12-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;88,33;1718;10716;87,6198;89,0318;2022-07-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;75,18;378;1660;73,3869;76,9745;2022-03-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;89,67;2133;8726;88,8921;90,4569;2022-06-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;69,03;7879;29979;68,6095;69,4537;2022-09-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;89,96;1904;6733;89,0692;90,8505;2022-05-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;87,97;2035;13526;87,3437;88,6006;2022-08-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;90,18;871;4485;89,0846;91,2673;2022-04-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;87,91;2086;13484;87,2831;88,5418;2022-09-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;67,88;9120;34850;67,4851;68,2681;2022-10-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;90,56;1604;5150;89,5446;91,5815;2022-04-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;84,85;2587;9752;84,1142;85,5944;2022-11-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;88,07;2237;14018;87,4480;88,6826;2022-11-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;71,91;3557;14693;71,3088;72,5147;2022-06-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;87,26;2130;13360;86,6281;87,8927;2022-10-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;90,93;1011;2678;89,5137;92,3383;2022-03-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;tim;89,46;2303;9390;88,7026;90,2110;2022-07-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;88,00;1398;8348;87,1972;88,7970;2022-06-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;72,28;2192;8619;71,4949;73,0694;2022-05-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;66,64;9683;35062;66,2516;67,0322;2022-11-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;claro;72,13;5047;19676;71,6074;72,6495;2022-07-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;palmas;to;vivo;88,53;1112;6124;87,5941;89,4620;2022-05-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,67;7605;30672;93,2507;94,0853;2022-07-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;76,26;16880;84736;76,0117;76,5139;2022-12-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;66,54;38142;126000;66,3361;66,7479;2022-05-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;79,84;15471;84217;79,5927;80,0964;2022-11-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;80,12;20324;78411;79,8591;80,3811;2022-07-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;67,22;32974;113778;66,9993;67,4326;2022-10-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;78,84;9069;34151;78,4455;79,2365;2022-05-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,31;8621;16797;71,7474;72,8752;2022-04-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,66;21017;62320;72,3676;72,9532;2022-10-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;92,57;7777;26156;92,1195;93,0233;2022-11-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;73,00;4702;6392;72,0853;73,9136;2022-03-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;92,14;6206;22452;91,6554;92,6309;2022-09-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;91,05;3925;14274;90,4419;91,6653;2022-07-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,28;20209;60602;71,9862;72,5799;2022-08-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;83,63;10450;35544;83,2470;84,0223;2022-12-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;91,12;2694;10257;90,3966;91,8399;2022-06-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;85,03;10243;40261;84,6609;85,3894;2022-10-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;84,64;10370;40853;84,2809;85,0040;2022-05-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;90,45;408;1623;88,6356;92,2639;2022-04-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;92,61;7246;26206;92,1570;93,0600;2022-10-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;85,36;12287;50812;85,0394;85,6879;2022-09-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,30;15140;39035;71,9268;72,6666;2022-06-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;85,03;12567;55093;84,7175;85,3403;2022-07-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;84,79;11395;49125;84,4621;85,1216;2022-06-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;71,67;11953;27394;71,2266;72,1098;2022-05-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,37;17808;50066;72,0440;72,6973;2022-07-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;87,91;253;910;85,4893;90,3348;2022-03-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;72,37;21086;64563;72,0866;72,6619;2022-09-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;84,46;8831;31248;84,0431;84,8700;2022-04-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;85,04;13632;60967;84,7434;85,3354;2022-08-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;93,62;8200;26208;93,1726;94,0755;2022-12-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;91,13;5182;18768;90,6003;91,6673;2022-08-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;74,87;21194;55584;74,5640;75,1840;2022-12-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;84,30;5766;15740;83,7185;84,8836;2022-03-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;vivo;73,74;20806;58516;73,4332;74,0375;2022-11-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;claro;91,13;1657;6029;90,1849;92,0674;2022-05-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;aracaju;se;tim;84,50;9441;36690;84,1210;84,8841;2022-11-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;66,89;45680;169864;66,7161;67,0708;2022-07-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,44;2708;6327;92,5188;94,3565;2022-04-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;79,89;26100;99526;79,6580;80,1213;2022-08-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;69,45;30469;104660;69,2246;69,6765;2022-11-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;78,78;1499;5979;77,8305;79,7209;2022-03-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,34;1672;3184;92,0420;94,6325;2022-03-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,12;9726;46024;92,7841;93,4655;2022-08-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;78,96;35635;135546;78,7658;79,1628;2022-10-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;67,38;32686;98916;67,1480;67,6127;2022-04-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;66,80;48835;183948;66,6305;66,9713;2022-08-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;70,71;32253;93393;70,4717;70,9500;2022-12-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;77,93;39685;133343;77,7319;78,1322;2022-12-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;67,02;41869;146670;66,8296;67,2113;2022-09-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,62;5640;19649;93,0957;94,1385;2022-06-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;87,55;11305;57817;87,2428;87,8507;2022-09-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;66,89;42159;153280;66,6994;67,0727;2022-06-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;79,11;2428;10325;78,3896;79,8282;2022-04-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;93,80;3509;9283;93,0429;94,5600;2022-05-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;79,96;14523;58545;79,6620;80,2661;2022-06-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;vivo;82,43;13496;73214;82,1579;82,6981;2022-10-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;78,54;37812;134746;78,3427;78,7409;2022-11-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;claro;79,35;31066;117036;79,1397;79,5669;2022-09-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;recife;pe;tim;66,85;21024;51446;66,5245;67,1690;2022-03-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;82,12;793;3199;80,8272;83,4116;2022-03-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;73,48;18981;72012;73,2126;73,7573;2022-06-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;73,42;17185;58154;73,1209;73,7270;2022-05-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;72,82;22343;88140;72,5743;73,0666;2022-08-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;76,19;9092;51330;75,8648;76,5100;2022-11-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;72,95;19300;72742;72,6758;73,2178;2022-09-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;91,47;4681;26175;91,0133;91,9168;2022-07-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;74,06;14703;45133;73,7148;74,4029;2022-04-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;79,89;11799;52513;79,5698;80,2077;2022-07-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;93,71;1710;5417;92,7154;94,7014;2022-04-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;88,39;5913;36933;88,0094;88,7700;2022-08-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;93,45;1057;2669;92,0334;94,8628;2022-03-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;72,83;15704;58942;72,5247;73,1268;2022-10-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;92,97;3546;16466;92,3986;93,5377;2022-06-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;82,91;6704;41834;82,5560;83,2707;2022-09-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;79,00;18409;81345;78,7418;79,2543;2022-09-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;78,52;8047;47525;78,1813;78,8518;2022-10-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;77,39;24013;105253;77,1682;77,6187;2022-12-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;92,88;2237;7681;92,0473;93,7152;2022-05-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;73,75;14442;56116;73,4387;74,0557;2022-11-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;81,87;1363;5874;80,9156;82,8228;2022-04-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;79,49;15348;67180;79,2089;79,7728;2022-08-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;73,97;16201;53946;73,6574;74,2867;2022-12-28
2022;6;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;80,19;8359;38274;79,8192;80,5663;2022-06-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;80,54;5272;22336;80,0491;81,0271;2022-05-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;73,53;9513;23063;73,0477;74,0102;2022-03-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;77,74;22663;102718;77,5149;77,9709;2022-11-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;tim;72,96;20773;80646;72,7059;73,2206;2022-07-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;vivo;72,12;9632;47085;71,7816;72,4553;2022-12-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;maceio;al;claro;78,38;21319;98524;78,1521;78,6178;2022-10-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;12;14;0,0000;19,5329;2022-05-28
2022;10;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;8;11;0,0000;22,0361;2022-10-28
2022;8;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;16;20;0,0000;16,3424;2022-08-28
2022;11;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;vivo;5,50;19;327;1,4629;9,5462;2022-11-28
2022;5;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;vivo;28,57;5;4;0,0000;65,1143;2022-05-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;vivo;28,57;5;4;0,0000;65,1143;2022-04-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;4;4;0,0000;36,5428;2022-03-28
2022;3;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;claro;93,75;4;12;72,6519;100,0000;2022-03-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;vivo;5,95;18;336;1,9652;9,9395;2022-12-28
2022;7;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;14;17;0,0000;17,7259;2022-07-28
2022;9;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;13;16;0,0000;18,2714;2022-09-28
2022;12;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;9;13;0,0000;20,2703;2022-12-28
2022;4;INF5-5;experiencia do uso de aplicativos em redes de dados - jogos online;belem;al;tim;0,00;8;9;0,0000;24,3619;2022-04-28
